provider,game_name,Game Tag,Game Sub Type,sub_category,casinoGameId,game_id,description,logo_round,logo_square,banner
Evolution,MONOPOLY Live,LIVE,Live Table,Live Dealer,1000096,323,-,,,
Evolution,No Commission Baccarat,LIVE,Live Table,Baccarat,1000018,324,-,,,
Evolution,No Commission Speed Baccarat A,LIVE,Live Table,Baccarat,1000017,325,-,,,
Evolution,No Commission Speed Baccarat B,LIVE,Live Table,Baccarat,1000317,326,-,,,
Evolution,No Commission Speed Baccarat C,LIVE,Live Table,Baccarat,1000389,327,-,,,
Evolution,Norsk Roulette,LIVE,Live Table,Roulette,1000095,328,-,,,
Evolution,Peek Baccarat,LIVE,Live Table,Baccarat,1000368,329,Deactive,,,
Evolution,Power Blackjack,LIVE,Live Table,Blackjack,1000147,330,-,,,
Evolution,Punto Banco,LIVE,Live Table,Baccarat,1000019,331,-,,,
Evolution,Roulette,LIVE,Live Table,Roulette,1000094,332,-,,,
Evolution,Roulette Francophone,LIVE,Live Table,Roulette,1000097,333,-,,,
Evolution,Ruletka Live,LIVE,Live Table,Roulette,1000101,334,-,,,
Evolution,Salon Privé Baccarat A,LIVE,Live Table,Baccarat,1000020,335,-,,,
Evolution,Salon Privé Baccarat B,LIVE,Live Table,Baccarat,1000127,336,-,,,
Evolution,Salon Privé Baccarat C,LIVE,Live Table,Baccarat,1000156,337,-,,,
Evolution,Salon Privé Baccarat D,LIVE,Live Table,Baccarat,1000157,338,-,,,
Evolution,Salon Privé Baccarat E,LIVE,Live Table,Baccarat,1000351,339,-,,,
Evolution,Salon Privé Blackjack A,LIVE,Live Table,Blackjack,1000068,340,-,,,
Evolution,Salon Privé Blackjack B,LIVE,Live Table,Blackjack,1000069,341,-,,,
Evolution,Salon Privé Blackjack C,LIVE,Live Table,Blackjack,1000070,342,-,,,
Evolution,Salon Privé Blackjack D,LIVE,Live Table,Blackjack,1000158,343,-,,,
Evolution,Salon Privé Blackjack E,LIVE,Live Table,Blackjack,1000159,344,-,,,
Evolution,Salon Privé Blackjack F,LIVE,Live Table,Blackjack,1000160,345,-,,,
Evolution,Salon Privé Roulette,LIVE,Live Table,Roulette,1000102,346,-,,,
Evolution,Side Bet City,LIVE,Live Table,Live,1000115,347,-,,,
Evolution,Speed Auto Roulette,LIVE,Live Table,Roulette,1000103,348,-,,,
Evolution,Speed Baccarat A,LIVE,Live Table,Baccarat,1000021,349,-,,,
Evolution,Speed Baccarat B,LIVE,Live Table,Baccarat,1000022,350,-,,,
Evolution,Speed Baccarat C,LIVE,Live Table,Baccarat,1000023,351,-,,,
Evolution,Speed Baccarat D,LIVE,Live Table,Baccarat,1000024,352,-,,,
Evolution,Speed Baccarat E,LIVE,Live Table,Baccarat,1000025,353,-,,,
Evolution,Speed Baccarat F,LIVE,Live Table,Baccarat,1000026,354,-,,,
Evolution,Speed Baccarat G,LIVE,Live Table,Baccarat,1000027,355,-,,,
Evolution,Speed Baccarat H,LIVE,Live Table,Baccarat,1000028,356,-,,,
Evolution,Speed Baccarat I,LIVE,Live Table,Baccarat,1000029,357,-,,,
Evolution,Speed Baccarat J,LIVE,Live Table,Baccarat,1000129,358,-,,,
Evolution,Speed Baccarat K,LIVE,Live Table,Baccarat,1000277,359,-,,,
Evolution,Speed Baccarat L,LIVE,Live Table,Baccarat,1000276,360,-,,,
Evolution,Speed Baccarat M,LIVE,Live Table,Baccarat,1000275,361,-,,,
Evolution,Speed Baccarat N,LIVE,Live Table,Baccarat,1000274,362,-,,,
Evolution,Speed Baccarat O,LIVE,Live Table,Baccarat,1000273,363,-,,,
Evolution,Speed Baccarat P,LIVE,Live Table,Baccarat,1000272,364,-,,,
Evolution,Speed Baccarat Q,LIVE,Live Table,Baccarat,1000269,365,-,,,
Evolution,Speed Baccarat R,LIVE,Live Table,Baccarat,1000270,366,-,,,
Evolution,Speed Baccarat S,LIVE,Live Table,Baccarat,1000271,367,-,,,
Evolution,Speed Blackjack D,LIVE,Live Table,Blackjack,1000033,368,-,,,
Evolution,Speed Blackjack E,LIVE,Live Table,Blackjack,1000252,369,-,,,
Evolution,Speed Blackjack G,LIVE,Live Table,Blackjack,1000253,370,-,,,
Evolution,Race track,LIVE,Live Table,Blackjack,1000649,371,-,,,
Evolution,Marble race,LIVE,Live Table,Blackjack,1000728,372,-,,,
Evolution,War,LIVE,Live Table,Blackjack,1000730,373,-,,,
Evolution,First person bac bo,LIVE,Live Table,Baccarat,1000729,374,-,,,
Evolution,Super color game,LIVE,Live Table,Blackjack,1000731,375,-,,,
Evolution,Lightning bac bo,LIVE,Live Table,Blackjack,1000732,376,-,,,
Evolution,Speed Blackjack H,LIVE,Live Table,Blackjack,1000254,377,-,,,
Evolution,Speed Blackjack I,LIVE,Live Table,Blackjack,1000255,378,-,,,
Evolution,Speed Blackjack J,LIVE,Live Table,Blackjack,1000256,379,-,,,
Evolution,Speed Blackjack K,LIVE,Live Table,Blackjack,1000063,380,-,,,
Evolution,Speed Blackjack L,LIVE,Live Table,Blackjack,1000064,381,-,,,
Evolution,Speed Blackjack M,LIVE,Live Table,Blackjack,1000065,382,-,,,
Evolution,Speed Roulette,LIVE,Live Table,Roulette,1000104,383,-,,,
Evolution,Speed VIP Blackjack A,LIVE,Live Table,Blackjack,1000132,384,-,,,
Evolution,Speed VIP Blackjack B,LIVE,Live Table,Blackjack,1000133,385,-,,,
Evolution,Speed VIP Blackjack C,LIVE,Live Table,Blackjack,1000134,386,-,,,
Evolution,Speed VIP Blackjack D,LIVE,Live Table,Blackjack,1000135,387,-,,,
Evolution,Speed VIP Blackjack E,LIVE,Live Table,Blackjack,1000361,388,-,,,
Evolution,Speed VIP Blackjack F,LIVE,Live Table,Blackjack,1000362,389,-,,,
Evolution,Speed VIP Blackjack G,LIVE,Live Table,Blackjack,1000363,390,-,,,
Evolution,Suomalainen Ruletti,LIVE,Live Table,Roulette,1000105,391,-,,,
Evolution,Super Sic Bo,LIVE,Live Table,Sic Bo,1000110,392,-,,,
Evolution,Svensk Roulette,LIVE,Live Table,Roulette,1000106,393,-,,,
Evolution,Texas Hold'em Bonus Poker,LIVE,Live Table,Holdem,1000111,394,-,,,
Evolution,Three Card Poker,LIVE,Live Table,Teen Patti,1000152,395,-,,,
Evolution,Türkçe Futbol Stüdyosu,LIVE,Live Table,Live,1000113,396,-,,,
Evolution,Türkçe Lightning Rulet,LIVE,Live Table,Roulette,1000316,397,Deactive,,,
Evolution,Türkçe Rulet,LIVE,Live Table,Roulette,1000107,398,-,,,
Evolution,Ultimate Texas Hold'em,LIVE,Live Table,Holdem,1000151,399,-,,,
Evolution,Venezia La Partage,LIVE,Live Table,Roulette,1000108,400,-,,,
Evolution,Venezia Roulette,LIVE,Live Table,Roulette,1000109,401,-,,,
Evolution,VIP Roulette,LIVE,Live Table,Roulette,1000124,402,-,,,
Evolution,XXXtreme Lightning Roulette,LIVE,Live Table,Roulette,1000390,403,-,,,
Evolution,Deal or No Deal,LIVE,Live Table,Live Dealer,1000639,404,-,,,
Evolution,Brazilian Roulette,LIVE,Live Table,Roulette,1000445,405,-,,,
Evolution,Football Studio Dice,LIVE,Live Table,Live,1000443,406,-,,,
Evolution,Football Studio Roulette,LIVE,Live Table,Roulette,1000093,407,-,,,
Evolution,Extreme Texas Hold'em,LIVE,Live Table,Live Dealer,1000116,408,-,,,
Evolution,Hindi Roulette,LIVE,Live Table,Roulette,1000354,409,-,,,
Evolution,Fan Tan,LIVE,Live Table,Live Dealer,1000353,410,-,,,
Evolution,Super Andar Bahar,LIVE,Live Table,Andar Bahar,1000369,411,-,,,
Evolution,Funky time,LIVE,Live Table,Live Dealer,1000501,412,-,,,
Evolution,Monopoly Big Baller,LIVE,Live Table,Live Dealer,1000419,413,-,,,
Evolution,Crazy Coin Flip,LIVE,Live Table,Live Dealer,1000371,414,-,,,
Evolution,Extra Chilli Epic Spin,LIVE,Live Table,Live Dealer,1000500,415,-,,,
Evolution,First Person Xxxtreme Lightning Roulette,LIVE,Live Table,Roulette,1000523,416,-,,,
Evolution,Gold Vault Roulette,LIVE,Live Table,Roulette,1000525,417,-,,,
Evolution,Prosperity Tree Baccarat,LIVE,Live Table,Baccarat,1000532,418,-,,,
Evolution,FP Person Prosperity Tree Baccarat,LIVE,Live Table,Baccarat,1000533,419,-,,,
Evolution,FP XXXtreme Lightning Baccarat Baccarat,LIVE,Live Table,Baccarat,1000535,420,-,,,
Evolution,Crazy time A,LIVE,Live Table,Live Dealer,1000449,421,-,,,
Evolution,Gonzo's Treasure Map,LIVE,Live Table,Live Dealer,1000536,422,-,,,
Evolution,First Person Lightning Lotto,LIVE,Live Table,Live,1000529,423,-,,,
Evolution,Dead or Alive Saloon,LIVE,Live Table,Live Dealer,1000444,424,-,,,
Evolution,Classic Free Bet Blackjack,LIVE,Live Table,Blackjack,1000549,425,-,,,
Evolution,Free Bet Blackjack 3,LIVE,Live Table,Blackjack,1000438,426,-,,,
Evolution,Free Bet Blackjack 2,LIVE,Live Table,Blackjack,1000437,427,-,,,
Evolution,Free Bet Blackjack 10,LIVE,Live Table,Blackjack,1000550,428,-,,,
Evolution,Classic Speed Blackjack 62,LIVE,Live Table,Blackjack,1000340,429,-,,,
Evolution,Classic Speed Blackjack 54,LIVE,Live Table,Blackjack,1000332,430,-,,,
Evolution,Blackjack Classic 88,LIVE,Live Table,Blackjack,1000515,431,-,,,
Evolution,Classic Speed Blackjack 51,LIVE,Live Table,Blackjack,1000294,432,-,,,
Evolution,Blackjack Classic 89,LIVE,Live Table,Blackjack,1000516,433,-,,,
Evolution,Blackjack I,LIVE,Live Table,Blackjack,1000038,434,-,,,
Evolution,Blackjack J,LIVE,Live Table,Blackjack,1000039,435,-,,,
Evolution,Blackjack Classic 78,LIVE,Live Table,Blackjack,1000347,436,-,,,
Evolution,Blackjack Classic 90,LIVE,Live Table,Blackjack,1000517,437,-,,,
Evolution,Blackjack Classic 81,LIVE,Live Table,Blackjack,1000350,438,-,,,
Evolution,Classic Speed Blackjack 58,LIVE,Live Table,Blackjack,1000336,439,-,,,
Evolution,Classic Speed Blackjack 55,LIVE,Live Table,Blackjack,1000333,440,-,,,
Evolution,Blackjack Classic 80,LIVE,Live Table,Blackjack,1000349,441,-,,,
Evolution,Blackjack Classic 87,LIVE,Live Table,Blackjack,1000416,442,-,,,
Evolution,Blackjack Classic 79,LIVE,Live Table,Blackjack,1000348,443,-,,,
Evolution,Bonsai Speed Baccarat A,LIVE,Live Table,Baccarat,1000507,444,-,,,
Evolution,Bonsai Speed Baccarat B,LIVE,Live Table,Baccarat,1000508,445,-,,,
Evolution,Speed Baccarat 3,LIVE,Live Table,Baccarat,1000514,446,-,,,
Evolution,Speed Baccarat 2,LIVE,Live Table,Baccarat,1000513,447,-,,,
Evolution,Speed Baccarat T,LIVE,Live Table,Baccarat,1000428,448,-,,,
Evolution,Free Bet Blackjack 8,LIVE,Live Table,Blackjack,1000548,449,-,,,
Evolution,Speed Baccarat 1,LIVE,Live Table,Baccarat,1000512,450,-,,,
Evolution,Blackjack Classic 74,LIVE,Live Table,Blackjack,1000343,451,-,,,
Evolution,Speed Baccarat X,LIVE,Live Table,Baccarat,1000432,452,-,,,
Evolution,Speed Baccarat V,LIVE,Live Table,Baccarat,1000430,453,-,,,
Evolution,Bonsai Speed Baccarat C,LIVE,Live Table,Baccarat,1000509,454,-,,,
Evolution,Speed Baccarat Z,LIVE,Live Table,Baccarat,1000506,455,-,,,
Evolution,Instant Super Sic Bo,LIVE,Live Table,Sic Bo,1000542,456,-,,,
Evolution,Blackjack VIP J,LIVE,Live Table,Blackjack,1000420,457,-,,,
Evolution,Speed Baccarat U,LIVE,Live Table,Baccarat,1000429,458,-,,,
Evolution,Speed Baccarat W,LIVE,Live Table,Baccarat,1000431,459,-,,,
Evolution,Blackjack Classic 85,LIVE,Live Table,Blackjack,1000414,460,-,,,
Evolution,Speed Super Sic Bo,LIVE,Live Table,Baccarat,1000579,461,-,,,
Evolution,Blackjack Classic 76,LIVE,Live Table,Blackjack,1000345,462,-,,,
Evolution,Blackjack Classic 73,LIVE,Live Table,Blackjack,1000342,463,-,,,
Evolution,Red Door Roulette 1,LIVE,Live Table,Roulette,1000531,464,-,,,
Evolution,Lightning Lotto,LIVE,Live Table,Live Dealer,1000530,465,-,,,
Evolution,Crazy Pachinko,LIVE,Live Table,Live Dealer,1000543,466,-,,,
Evolution,Blackjack Classic 82,LIVE,Live Table,Blackjack,1000411,467,-,,,
Evolution,Classic Speed Blackjack 52,LIVE,Live Table,Blackjack,1000295,468,-,,,
Evolution,Blackjack Classic 84,LIVE,Live Table,Blackjack,1000413,469,-,,,
Evolution,Blackjack Classic 83,LIVE,Live Table,Blackjack,1000412,470,-,,,
Evolution,Blackjack Classic 86,LIVE,Live Table,Blackjack,1000415,471,-,,,
Evolution,Speed VIP Blackjack K,LIVE,Live Table,Blackjack,1000424,472,-,,,
Evolution,Classic Speed Blackjack 61,LIVE,Live Table,Blackjack,1000339,473,-,,,
Evolution,Free Bet Blackjack 6,LIVE,Live Table,Blackjack,1000441,474,-,,,
Evolution,Video Poker,LIVE,Live Table,Slots,1000524,475,-,,,
Evolution,Blackjack Classic 75,LIVE,Live Table,Blackjack,1000344,476,-,,,
Evolution,Classic Speed Blackjack 59,LIVE,Live Table,Blackjack,1000337,477,-,,,
Evolution,Free Bet Blackjack 7,LIVE,Live Table,Blackjack,1000442,478,-,,,
Evolution,Classic Speed Blackjack 56,LIVE,Live Table,Blackjack,1000334,479,-,,,
Evolution,Free Bet Blackjack 4,LIVE,Live Table,Blackjack,1000439,480,-,,,
Evolution,Free Bet Blackjack 5,LIVE,Live Table,Blackjack,1000440,481,-,,,
Evolution,Roleta Ao Vivo,LIVE,Live Table,Roulette,1000399,482,-,,,
Evolution,Teen Patti,LIVE,Live Table,Teen Patti,1000418,483,-,,,
Evolution,Triple Card Poker,LIVE,Live Table,Teen Patti,1000117,484,-,,,
Evolution,Free Bet Blackjack 1,LIVE,Live Table,Blackjack,1000436,485,-,,,
Evolution,XXXtreme Lightning Baccarat,LIVE,Live Table,Baccarat,1000534,486,-,,,
Evolution,Stock Market,LIVE,Live Table,Stock Market,1000602,487,-,,,
Evolution,Classic Speed Blackjack 53,LIVE,Live Table,Blackjack,1000296,488,-,,,
Evolution,Classic Speed Blackjack 57,LIVE,Live Table,Blackjack,1000335,489,-,,,
Evolution,Free Bet Blackjack 11,LIVE,Live Table,Blackjack,1000551,490,-,,,
Evolution,Lightning Dragon Tiger,LIVE,Live Table,Dragon Tiger,1000605,491,-,,,
Evolution,Lightning Storm,LIVE,Live Table,Live,1000610,492,-,,,
Evolution,Balloon Race,LIVE,Live Table,Live,1000607,493,-,,,
Evolution,FP Hilo,LIVE,Live Table,Slots,1000608,494,-,,,
Evolution,Lightning Sic Bo,LIVE,Live Table,Sic Bo,1000609,495,-,,,
Evolution,Lightning Ball,LIVE,Live Table,Live,1000611,496,-,,,
Evolution,Classic Speed Blackjack 60,LIVE,Live Table,Blackjack,1000338,497,-,,,
Evolution,Speed VIP Blackjack M,LIVE,Live Table,Blackjack,1000426,498,-,,,
Evolution,Dragon's Luck,RNG,Slot,Red Tiger,1100001,499,-,,,
Evolution,Dragon's Luck Power Reels,RNG,Slot,Red Tiger,1100002,500,-,,,
Evolution,"10,001 Nights",RNG,Slot,Red Tiger,1100003,501,-,,,
Evolution,Pirates' Plenty Battle for Gold,RNG,Slot,Red Tiger,1100004,502,-,,,
Evolution,God Of Wealth,RNG,Slot,Red Tiger,1100005,503,-,,,
Evolution,Chinese Treasures,RNG,Slot,Red Tiger,1100006,504,-,,,
Evolution,Fortune House,RNG,Slot,Red Tiger,1100007,505,-,,,
Evolution,Dragon's Fire,RNG,Slot,Red Tiger,1100008,506,-,,,
Evolution,Magic Gate,RNG,Slot,Red Tiger,1100009,507,-,,,
Evolution,Lucky Fortune Cat,RNG,Slot,Red Tiger,1100010,508,-,,,
Evolution,Dragon's Luck Deluxe,RNG,Slot,Red Tiger,1100011,509,-,,,
Evolution,Epic Journey,RNG,Slot,Red Tiger,1100012,510,-,,,
Evolution,Golden Temple,RNG,Slot,Red Tiger,1100013,511,-,,,
Evolution,Phoenix Fire Power Reels,RNG,Slot,Red Tiger,1100014,512,-,,,
Evolution,Pirates' Plenty,RNG,Slot,Red Tiger,1100015,513,-,,,
Evolution,Golden Offer,RNG,Slot,Red Tiger,1100016,514,-,,,
Evolution,RA's Legend,RNG,Slot,Red Tiger,1100017,515,-,,,
Evolution,Rainbow Jackpots,RNG,Slot,Red Tiger,1100019,516,-,,,
Evolution,Mega Pyramid,RNG,Slot,Red Tiger,1100020,517,-,,,
Evolution,Parthenon Quest For Immortality,RNG,Slot,Slots,1100025,518,-,,,
Evolution,War Of Gods,RNG,Slot,Red Tiger,1100030,519,-,,,
Evolution,777 Strike,RNG,Slot,Red Tiger,1100031,520,-,,,
Evolution,Aloha! Christmas,RNG,Slot,Slots,1100032,521,-,,,
Evolution,Aloha! Cluster Pays,RNG,Slot,Slots,1100033,522,-,,,
Evolution,Ancients Blessing,RNG,Slot,Red Tiger,1100034,523,-,,,
Evolution,Aurum Codex,RNG,Slot,Red Tiger,1100035,524,-,,,
Evolution,"Betty, Boris and Boo",RNG,Slot,Red Tiger,1100037,525,-,,,
Evolution,Wild Wild West: The Great Train Heist,RNG,Slot,Slots,1100038,526,-,,,
Evolution,Twin Spin Megaways,RNG,Slot,Slots,1100039,527,-,,,
Evolution,Turn Your Fortune,RNG,Slot,Slots,1100041,528,-,,,
Evolution,Steam Tower,RNG,Slot,Slots,1100043,529,-,,,
Evolution,Zeus Lightning Power Reels,RNG,Slot,Red Tiger,1100044,530,-,,,
Evolution,Wings of Ra,RNG,Slot,Red Tiger,1100045,531,-,,,
Evolution,Treasure Mine,RNG,Slot,Red Tiger,1100048,532,-,,,
Evolution,Thor's Vengeance,RNG,Slot,Red Tiger,1100049,533,-,,,
Evolution,Regal Streak,RNG,Slot,Red Tiger,1100050,534,-,,,
Evolution,Regal Beasts,RNG,Slot,Red Tiger,1100051,535,-,,,
Evolution,Reel King Mega,RNG,Slot,Red Tiger,1100052,536,-,,,
Evolution,Reel Keeper,RNG,Slot,Red Tiger,1100053,537,-,,,
Evolution,Rainbow Jackpots Power Lines,RNG,Slot,Red Tiger,1100055,538,-,,,
Evolution,Mystery Reels,RNG,Slot,Red Tiger,1100061,539,-,,,
Evolution,Jingle Bells,RNG,Slot,Red Tiger,1100065,540,-,,,
Evolution,Jack in a Pot,RNG,Slot,Red Tiger,1100066,541,-,,,
Evolution,Five Star,RNG,Slot,Red Tiger,1100068,542,-,,,
Evolution,Bounty Raid,RNG,Slot,Red Tiger,1100069,543,-,,,
Evolution,Cash Ultimate,RNG,Slot,Red Tiger,1100070,544,-,,,
Evolution,Cash Volt,RNG,Slot,Red Tiger,1100071,545,-,,,
Evolution,Diamond Blitz,RNG,Slot,Red Tiger,1100072,546,-,,,
Evolution,Dynamite Riches,RNG,Slot,Red Tiger,1100073,547,-,,,
Evolution,Dragon's Fire Megaways,RNG,Slot,Red Tiger,1100074,548,-,,,
Evolution,Rome: The Golden Age,RNG,Slot,Slots,1100075,549,-,,,
Evolution,Reel Rush,RNG,Slot,Slots,1100076,550,-,,,
Evolution,Blood Suckers,RNG,Slot,Slots,1100077,551,-,,,
Evolution,Pyramid: Quest for Immortality,RNG,Slot,Slots,1100078,552,-,,,
Evolution,Butterfly Staxx,RNG,Slot,Slots,1100079,553,-,,,
Evolution,Dark King: Forbidden Riches,RNG,Slot,Slots,1100081,554,-,,,
Evolution,Jingle Spin,RNG,Slot,Slots,1100082,555,-,,,
Evolution,Dazzle Me,RNG,Slot,Slots,1100083,556,-,,,
Evolution,Jack Hammer,RNG,Slot,Slots,1100084,557,-,,,
Evolution,Dead or Alive,RNG,Slot,Slots,1100085,558,-,,,
Evolution,Jack and the Beanstalk,RNG,Slot,Slots,1100086,559,-,,,
Evolution,Dead or Alive 2,RNG,Slot,Slots,1100087,560,-,,,
Evolution,Gorilla Kingdom,RNG,Slot,Slots,1100088,561,-,,,
Evolution,Divine Fortune Megaways,RNG,Slot,Slots,1100089,562,-,,,
Evolution,Elements: The Awakening,RNG,Slot,Slots,1100091,563,-,,,
Evolution,Finn and the Swirly Spin,RNG,Slot,Slots,1100093,564,-,,,
Evolution,Fruit Shop Megaways,RNG,Slot,Slots,1100094,565,-,,,
Evolution,Fruit Shop,RNG,Slot,Slots,1100095,566,-,,,
Evolution,Asgardian Stones,RNG,Slot,Slots,1100096,567,-,,,
Evolution,Blood Suckers 2,RNG,Slot,Slots,1100097,568,-,,,
Evolution,Butterfly Staxx 2,RNG,Slot,Slots,1100098,569,-,,,
Evolution,Dazzle Me Megaways,RNG,Slot,Slots,1100099,570,-,,,
Evolution,Dead or Alive 2 Feature Buy,RNG,Slot,Slots,1100100,571,-,,,
Evolution,Double Stacks,RNG,Slot,Slots,1100101,572,-,,,
Evolution,Fairytale Legends: Red Riding Hood,RNG,Slot,Slots,1100102,573,-,,,
Evolution,Flowers,RNG,Slot,Slots,1100103,574,-,,,
Evolution,Fruit Shop Christmas Edition,RNG,Slot,Slots,1100104,575,-,,,
Evolution,Finn`s Golden Tavern,RNG,Slot,Slots,1100105,576,-,,,
Evolution,Secrets of Atlantis,RNG,Slot,Slots,1100106,577,-,,,
Evolution,Hotline,RNG,Slot,Slots,1100107,578,-,,,
Evolution,Hotline 2,RNG,Slot,Slots,1100108,579,-,,,
Evolution,Irish Pot Luck,RNG,Slot,Slots,1100110,580,-,,,
Evolution,Jack Hammer 2: Fishy Business,RNG,Slot,Slots,1100111,581,-,,,
Evolution,Fruit Spin,RNG,Slot,Slots,1100112,582,-,,,
Evolution,Jungle Spirit: Call of the Wild,RNG,Slot,Slots,1100113,583,-,,,
Evolution,Koi Princess,RNG,Slot,Slots,1100114,584,-,,,
Evolution,Drive Multiplier Mayhem,RNG,Slot,Slots,1100115,585,-,,,
Evolution,Rage of the Seas,RNG,Slot,Slots,1100116,586,-,,,
Evolution,Riches of Midgard: Land and Expand,RNG,Slot,Slots,1100117,587,-,,,
Evolution,Scruffy Duck,RNG,Slot,Slots,1100118,588,-,,,
Evolution,Secret of the Stones,RNG,Slot,Slots,1100119,589,-,,,
Evolution,Secrets of Christmas,RNG,Slot,Slots,1100120,590,-,,,
Evolution,Serengeti Kings,RNG,Slot,Slots,1100121,591,-,,,
Evolution,Space Wars,RNG,Slot,Slots,1100122,592,-,,,
Evolution,Victorious,RNG,Slot,Slots,1100123,593,-,,,
Evolution,Warlords: Crystal of Power,RNG,Slot,Slots,1100125,594,-,,,
Evolution,Wild Water,RNG,Slot,Slots,1100126,595,-,,,
Evolution,Wild Worlds,RNG,Slot,Slots,1100127,596,-,,,
Evolution,Willy`s Hot Chillies,RNG,Slot,Slots,1100128,597,-,,,
Evolution,4 Squad,RNG,Slot,Red Tiger,1100129,598,-,,,
Evolution,5 Families,RNG,Slot,Red Tiger,1100130,599,-,,,
Evolution,Agent Royale,RNG,Slot,Red Tiger,1100131,600,-,,,
Evolution,Arcade Bomb,RNG,Slot,Red Tiger,1100132,601,-,,,
Evolution,Atlantis,RNG,Slot,Red Tiger,1100133,602,-,,,
Evolution,Aztec Spins,RNG,Slot,Red Tiger,1100134,603,-,,,
Evolution,Cinderella`s Ball,RNG,Slot,Red Tiger,1100135,604,-,,,
Evolution,Cirque de la Fortune,RNG,Slot,Red Tiger,1100136,605,-,,,
Evolution,Clash of the Beasts,RNG,Slot,Red Tiger,1100137,606,-,,,
Evolution,Crazy Genie,RNG,Slot,Red Tiger,1100138,607,-,,,
Evolution,Crystal Mirror,RNG,Slot,Red Tiger,1100139,608,-,,,
Evolution,Da Vinci`s Mystery,RNG,Slot,Red Tiger,1100140,609,-,,,
Evolution,Devil`s Number,RNG,Slot,Red Tiger,1100141,610,-,,,
Evolution,Dice Dice Dice,RNG,Slot,Red Tiger,1100142,611,-,,,
Evolution,Dragon's Luck Megaways,RNG,Slot,Red Tiger,1100143,612,-,,,
Evolution,Five Stars Power Reels,RNG,Slot,Red Tiger,1100144,613,-,,,
Evolution,Gems Gone Wild,RNG,Slot,Red Tiger,1100145,614,-,,,
Evolution,Gems Gone Wild Power Reels,RNG,Slot,Red Tiger,1100146,615,-,,,
Evolution,Golden Cryptex,RNG,Slot,Red Tiger,1100147,616,-,,,
Evolution,Golden Leprechaun Megaways,RNG,Slot,Red Tiger,1100148,617,-,,,
Evolution,Golden Tsar,RNG,Slot,Red Tiger,1100149,618,-,,,
Evolution,Grand Wheel,RNG,Slot,Red Tiger,1100150,619,-,,,
Evolution,Hoard of Poseidon,RNG,Slot,Red Tiger,1100151,620,-,,,
Evolution,Jewel Scarabs,RNG,Slot,Red Tiger,1100152,621,-,,,
Evolution,Jingle Bells Power Reels,RNG,Slot,Red Tiger,1100153,622,-,,,
Evolution,Legend of Athena,RNG,Slot,Red Tiger,1100154,623,-,,,
Evolution,Lucky Halloween,RNG,Slot,Red Tiger,1100155,624,-,,,
Evolution,Lucky Little Devil,RNG,Slot,Red Tiger,1100156,625,-,,,
Evolution,Lucky Valentine,RNG,Slot,Red Tiger,1100157,626,-,,,
Evolution,Lucky Wizard,RNG,Slot,Red Tiger,1100158,627,-,,,
Evolution,Masquerade,RNG,Slot,Red Tiger,1100159,628,-,,,
Evolution,Mayan Gods,RNG,Slot,Red Tiger,1100160,629,-,,,
Evolution,Mega Dragon,RNG,Slot,Red Tiger,1100161,630,-,,,
Evolution,Mega Jade,RNG,Slot,Red Tiger,1100162,631,-,,,
Evolution,Mega Rise,RNG,Slot,Red Tiger,1100163,632,-,,,
Evolution,Multiplier Riches,RNG,Slot,Red Tiger,1100164,633,-,,,
Evolution,Mystery Reels Megaways,RNG,Slot,Red Tiger,1100165,634,-,,,
Evolution,Ninja Ways,RNG,Slot,Red Tiger,1100166,635,-,,,
Evolution,Path of Destiny,RNG,Slot,Red Tiger,1100167,636,-,,,
Evolution,Persian Fortune,RNG,Slot,Red Tiger,1100168,637,-,,,
Evolution,Reel Heist,RNG,Slot,Red Tiger,1100169,638,-,,,
Evolution,Robin Hood`s Wild Forest,RNG,Slot,Red Tiger,1100170,639,-,,,
Evolution,Snow Wild And The 7 Features,RNG,Slot,Red Tiger,1100171,640,-,,,
